Timestamp,VAV_2_01_DamperPos (%),VAV_2_01_SpaceTemp (°F)
05-Feb-18 2:20:01 PM PST,30.3,nan
05-Feb-18 2:20:01 PM PST,nan,73.6
05-Feb-18 2:30:02 PM PST,33.7,nan
05-Feb-18 2:30:02 PM PST,nan,74.4
05-Feb-18 2:40:01 PM PST,36.7,nan
05-Feb-18 2:40:01 PM PST,nan,73.7
05-Feb-18 2:50:01 PM PST,30.2,nan
05-Feb-18 2:50:01 PM PST,nan,74.4
05-Feb-18 3:00:01 PM PST,30.2,nan
05-Feb-18 3:00:01 PM PST,nan,73.7
05-Feb-18 3:10:01 PM PST,37,nan
05-Feb-18 3:10:01 PM PST,nan,74.4
05-Feb-18 3:20:01 PM PST,30.8,nan
05-Feb-18 3:20:01 PM PST,nan,73.8
05-Feb-18 3:30:02 PM PST,30.3,nan
05-Feb-18 3:30:02 PM PST,nan,74.1
05-Feb-18 3:40:01 PM PST,33.8,nan
05-Feb-18 3:40:01 PM PST,nan,74
05-Feb-18 3:50:01 PM PST,30.2,nan
05-Feb-18 3:50:01 PM PST,nan,73.9
05-Feb-18 4:00:02 PM PST,29.7,nan
05-Feb-18 4:00:02 PM PST,nan,74
05-Feb-18 4:10:01 PM PST,36.8,nan
05-Feb-18 4:10:01 PM PST,nan,74.1
05-Feb-18 4:20:01 PM PST,36.8,nan
05-Feb-18 4:20:01 PM PST,nan,74
05-Feb-18 4:30:02 PM PST,36.8,nan
05-Feb-18 4:30:02 PM PST,nan,73.6
05-Feb-18 4:40:01 PM PST,29.3,nan
05-Feb-18 4:40:01 PM PST,nan,73.6
05-Feb-18 4:50:02 PM PST,33.2,nan
05-Feb-18 4:50:02 PM PST,nan,73.7
05-Feb-18 5:00:01 PM PST,36.5,nan
05-Feb-18 5:00:01 PM PST,nan,73.7
05-Feb-18 5:10:01 PM PST,30.2,nan
05-Feb-18 5:10:01 PM PST,nan,73.7
05-Feb-18 5:20:01 PM PST,30.2,nan
05-Feb-18 5:20:01 PM PST,nan,73.8
05-Feb-18 5:30:01 PM PST,36.5,nan
05-Feb-18 5:30:01 PM PST,nan,73.4
05-Feb-18 5:40:01 PM PST,30.2,nan
05-Feb-18 5:40:01 PM PST,nan,73.6
05-Feb-18 5:50:01 PM PST,30.2,nan
05-Feb-18 5:50:01 PM PST,nan,74
05-Feb-18 6:00:01 PM PST,36.7,nan
05-Feb-18 6:00:01 PM PST,nan,73.2
05-Feb-18 6:10:01 PM PST,19.4,nan
05-Feb-18 6:10:01 PM PST,nan,73.5
05-Feb-18 6:20:01 PM PST,18.8,nan
05-Feb-18 6:20:01 PM PST,nan,73.8
05-Feb-18 6:30:01 PM PST,21.9,nan
05-Feb-18 6:30:01 PM PST,nan,73.9
05-Feb-18 6:40:01 PM PST,24.9,nan
05-Feb-18 6:40:01 PM PST,nan,74
05-Feb-18 6:50:01 PM PST,28.8,nan
05-Feb-18 6:50:01 PM PST,nan,74
05-Feb-18 7:00:02 PM PST,33.4,nan
05-Feb-18 7:00:02 PM PST,nan,73.9
05-Feb-18 7:10:01 PM PST,0,nan
05-Feb-18 7:10:01 PM PST,nan,73.6
05-Feb-18 7:20:01 PM PST,0,nan
05-Feb-18 7:20:01 PM PST,nan,73.5
05-Feb-18 7:30:02 PM PST,0,nan
05-Feb-18 7:30:02 PM PST,nan,73.3
05-Feb-18 7:40:01 PM PST,0,nan
05-Feb-18 7:40:01 PM PST,nan,73.1
05-Feb-18 7:50:01 PM PST,0,nan
05-Feb-18 7:50:01 PM PST,nan,73
05-Feb-18 8:00:01 PM PST,0,nan
05-Feb-18 8:00:01 PM PST,nan,72.8
05-Feb-18 8:10:01 PM PST,0,nan
05-Feb-18 8:10:01 PM PST,nan,72.7
05-Feb-18 8:20:01 PM PST,0,nan
05-Feb-18 8:20:01 PM PST,nan,72.6
05-Feb-18 8:30:01 PM PST,0,nan
05-Feb-18 8:30:01 PM PST,nan,72.5
05-Feb-18 8:40:01 PM PST,0,nan
05-Feb-18 8:40:01 PM PST,nan,72.4
05-Feb-18 8:50:01 PM PST,0,nan
05-Feb-18 8:50:01 PM PST,nan,72.2
05-Feb-18 9:00:01 PM PST,0,nan
05-Feb-18 9:00:01 PM PST,nan,72.1
05-Feb-18 9:10:01 PM PST,0,nan
05-Feb-18 9:10:01 PM PST,nan,72
05-Feb-18 9:20:01 PM PST,0,nan
05-Feb-18 9:20:01 PM PST,nan,71.8
05-Feb-18 9:30:01 PM PST,0,nan
05-Feb-18 9:30:01 PM PST,nan,71.7
05-Feb-18 9:40:01 PM PST,0,nan
05-Feb-18 9:40:01 PM PST,nan,71.5
05-Feb-18 9:50:01 PM PST,0,nan
05-Feb-18 9:50:01 PM PST,nan,71.4
05-Feb-18 10:00:01 PM PST,0,nan
05-Feb-18 10:00:01 PM PST,nan,71.3
05-Feb-18 10:10:01 PM PST,0,nan
05-Feb-18 10:10:01 PM PST,nan,71.1
05-Feb-18 10:20:01 PM PST,0,nan
05-Feb-18 10:20:01 PM PST,nan,71.1
05-Feb-18 10:30:01 PM PST,0,nan
05-Feb-18 10:30:01 PM PST,nan,70.9
05-Feb-18 10:40:01 PM PST,0,nan
05-Feb-18 10:40:01 PM PST,nan,70.8
05-Feb-18 10:50:01 PM PST,0,nan
05-Feb-18 10:50:01 PM PST,nan,70.7
05-Feb-18 11:00:01 PM PST,0,nan
05-Feb-18 11:00:01 PM PST,nan,70.6
05-Feb-18 11:10:01 PM PST,0,nan
05-Feb-18 11:10:01 PM PST,nan,70.5
05-Feb-18 11:20:01 PM PST,0,nan
05-Feb-18 11:20:01 PM PST,nan,70.4
05-Feb-18 11:30:01 PM PST,0,nan
05-Feb-18 11:30:01 PM PST,nan,70.3
05-Feb-18 11:40:01 PM PST,0,nan
05-Feb-18 11:40:01 PM PST,nan,70.3
05-Feb-18 11:50:01 PM PST,0,nan
05-Feb-18 11:50:01 PM PST,nan,70.2
06-Feb-18 12:00:01 AM PST,0,nan
06-Feb-18 12:00:01 AM PST,nan,70.1
06-Feb-18 12:10:01 AM PST,0,nan
06-Feb-18 12:10:02 AM PST,nan,70
06-Feb-18 12:20:06 AM PST,0,nan
06-Feb-18 12:20:07 AM PST,nan,69.9
06-Feb-18 12:30:02 AM PST,0,nan
06-Feb-18 12:30:02 AM PST,nan,69.8
06-Feb-18 12:40:02 AM PST,0,nan
06-Feb-18 12:40:02 AM PST,nan,69.8
06-Feb-18 12:50:01 AM PST,0,nan
06-Feb-18 12:50:02 AM PST,nan,69.7
06-Feb-18 1:00:02 AM PST,0,nan
06-Feb-18 1:00:02 AM PST,nan,69.6
06-Feb-18 1:10:01 AM PST,0,nan
06-Feb-18 1:10:02 AM PST,nan,69.5
06-Feb-18 1:20:01 AM PST,0,nan
06-Feb-18 1:20:01 AM PST,nan,69.5
06-Feb-18 1:30:01 AM PST,0,nan
06-Feb-18 1:30:01 AM PST,nan,69.4
06-Feb-18 1:40:01 AM PST,0,nan
06-Feb-18 1:40:01 AM PST,nan,69.3
06-Feb-18 1:50:01 AM PST,0,nan
06-Feb-18 1:50:01 AM PST,nan,69.2
06-Feb-18 2:00:01 AM PST,0,nan
06-Feb-18 2:00:01 AM PST,nan,69.1
06-Feb-18 2:10:00 AM PST,0,nan
06-Feb-18 2:10:01 AM PST,nan,69
06-Feb-18 2:20:01 AM PST,0,nan
06-Feb-18 2:20:01 AM PST,nan,69
06-Feb-18 2:30:01 AM PST,0,nan
06-Feb-18 2:30:02 AM PST,nan,68.9
06-Feb-18 2:40:01 AM PST,0,nan
06-Feb-18 2:40:01 AM PST,nan,68.8
06-Feb-18 2:50:01 AM PST,0,nan
06-Feb-18 2:50:01 AM PST,nan,68.7
06-Feb-18 3:00:01 AM PST,0,nan
06-Feb-18 3:00:01 AM PST,nan,68.7
06-Feb-18 3:10:01 AM PST,0,nan
06-Feb-18 3:10:01 AM PST,nan,68.6
06-Feb-18 3:20:01 AM PST,0,nan
06-Feb-18 3:20:01 AM PST,nan,68.5
06-Feb-18 3:30:01 AM PST,0,nan
06-Feb-18 3:30:01 AM PST,nan,68.4
06-Feb-18 3:40:01 AM PST,0,nan
06-Feb-18 3:40:01 AM PST,nan,68.4
06-Feb-18 3:50:01 AM PST,0,nan
06-Feb-18 3:50:01 AM PST,nan,68.3
06-Feb-18 4:00:01 AM PST,0,nan
06-Feb-18 4:00:01 AM PST,nan,68.2
06-Feb-18 4:10:01 AM PST,0,nan
06-Feb-18 4:10:01 AM PST,nan,68.1
06-Feb-18 4:20:01 AM PST,0,nan
06-Feb-18 4:20:01 AM PST,nan,68.1
06-Feb-18 4:30:01 AM PST,0,nan
06-Feb-18 4:30:01 AM PST,nan,68
06-Feb-18 4:40:00 AM PST,0,nan
06-Feb-18 4:40:00 AM PST,nan,68
06-Feb-18 4:50:01 AM PST,0,nan
06-Feb-18 4:50:01 AM PST,nan,68
06-Feb-18 5:00:01 AM PST,0,nan
06-Feb-18 5:00:01 AM PST,nan,67.9
06-Feb-18 5:10:01 AM PST,0,nan
06-Feb-18 5:10:01 AM PST,nan,67.9
06-Feb-18 5:20:01 AM PST,0,nan
06-Feb-18 5:20:01 AM PST,nan,67.9
06-Feb-18 5:30:01 AM PST,0,nan
06-Feb-18 5:30:01 AM PST,nan,68
06-Feb-18 5:40:01 AM PST,0,nan
06-Feb-18 5:40:01 AM PST,nan,67.9
06-Feb-18 5:50:01 AM PST,0,nan
06-Feb-18 5:50:01 AM PST,nan,67.9
06-Feb-18 6:00:01 AM PST,0,nan
06-Feb-18 6:00:02 AM PST,nan,67.9
06-Feb-18 6:10:01 AM PST,17.7,nan
06-Feb-18 6:10:01 AM PST,nan,67.9
06-Feb-18 6:20:01 AM PST,20,nan
06-Feb-18 6:20:01 AM PST,nan,67.9
06-Feb-18 6:30:01 AM PST,17.6,nan
06-Feb-18 6:30:01 AM PST,nan,67.9
06-Feb-18 6:40:01 AM PST,17.6,nan
06-Feb-18 6:40:01 AM PST,nan,67.9
06-Feb-18 6:50:01 AM PST,20.1,nan
06-Feb-18 6:50:01 AM PST,nan,67.9
06-Feb-18 7:00:01 AM PST,19.4,nan
06-Feb-18 7:00:01 AM PST,nan,67.9
06-Feb-18 7:10:01 AM PST,20.2,nan
06-Feb-18 7:10:01 AM PST,nan,67.9
06-Feb-18 7:20:01 AM PST,17.7,nan
06-Feb-18 7:20:01 AM PST,nan,67.9
06-Feb-18 7:30:01 AM PST,20.1,nan
06-Feb-18 7:30:01 AM PST,nan,67.9
06-Feb-18 7:40:01 AM PST,17.6,nan
06-Feb-18 7:40:01 AM PST,nan,67.9
06-Feb-18 7:50:01 AM PST,24.4,nan
06-Feb-18 7:50:01 AM PST,nan,68.4
06-Feb-18 8:00:02 AM PST,24.8,nan
06-Feb-18 8:00:02 AM PST,nan,68.4
06-Feb-18 8:10:01 AM PST,23.1,nan
06-Feb-18 8:10:01 AM PST,nan,68.5
06-Feb-18 8:20:01 AM PST,24.8,nan
06-Feb-18 8:20:01 AM PST,nan,68.7
06-Feb-18 8:30:01 AM PST,23.1,nan
06-Feb-18 8:30:01 AM PST,nan,68.8
06-Feb-18 8:40:01 AM PST,20.4,nan
06-Feb-18 8:40:01 AM PST,nan,69
06-Feb-18 8:50:01 AM PST,17.5,nan
06-Feb-18 8:50:01 AM PST,nan,69
06-Feb-18 9:00:01 AM PST,18.5,nan
06-Feb-18 9:00:01 AM PST,nan,69.1
06-Feb-18 9:10:01 AM PST,19.5,nan
06-Feb-18 9:10:01 AM PST,nan,69.2
06-Feb-18 9:20:01 AM PST,20.3,nan
06-Feb-18 9:20:01 AM PST,nan,69.2
06-Feb-18 9:30:02 AM PST,21.6,nan
06-Feb-18 9:30:02 AM PST,nan,69.3
06-Feb-18 9:40:01 AM PST,28.2,nan
06-Feb-18 9:40:02 AM PST,nan,69.6
06-Feb-18 9:50:02 AM PST,28.8,nan
06-Feb-18 9:50:02 AM PST,nan,69.7
06-Feb-18 10:00:02 AM PST,27.7,nan
06-Feb-18 10:00:02 AM PST,nan,69.7
06-Feb-18 10:10:02 AM PST,24.2,nan
06-Feb-18 10:10:02 AM PST,nan,70
06-Feb-18 10:20:01 AM PST,23.1,nan
06-Feb-18 10:20:02 AM PST,nan,70.4
06-Feb-18 10:30:03 AM PST,100,nan
06-Feb-18 10:30:03 AM PST,nan,70.6
06-Feb-18 10:40:03 AM PST,100,nan
06-Feb-18 10:40:03 AM PST,nan,70.9
06-Feb-18 10:50:06 AM PST,100,nan
06-Feb-18 10:50:06 AM PST,nan,71.2
06-Feb-18 11:00:02 AM PST,100,nan
06-Feb-18 11:00:02 AM PST,nan,71.5
06-Feb-18 11:10:01 AM PST,100,nan
06-Feb-18 11:10:01 AM PST,nan,71.5
06-Feb-18 11:20:03 AM PST,100,nan
06-Feb-18 11:20:03 AM PST,nan,71.4
06-Feb-18 11:30:02 AM PST,29.7,nan
06-Feb-18 11:30:02 AM PST,nan,71.4
06-Feb-18 11:40:01 AM PST,24.7,nan
06-Feb-18 11:40:02 AM PST,nan,71.5
06-Feb-18 11:50:04 AM PST,20.6,nan
06-Feb-18 11:50:05 AM PST,nan,71.7
06-Feb-18 12:00:03 PM PST,20.6,nan
06-Feb-18 12:00:03 PM PST,nan,71.8
06-Feb-18 12:10:02 PM PST,20.6,nan
06-Feb-18 12:10:02 PM PST,nan,71.9
06-Feb-18 12:20:01 PM PST,20.1,nan
06-Feb-18 12:20:02 PM PST,nan,71.9
06-Feb-18 12:30:03 PM PST,18.6,nan
06-Feb-18 12:30:03 PM PST,nan,71.9
06-Feb-18 12:40:09 PM PST,18.6,nan
06-Feb-18 12:40:09 PM PST,nan,72
06-Feb-18 12:50:02 PM PST,19,nan
06-Feb-18 12:50:02 PM PST,nan,72
06-Feb-18 1:00:05 PM PST,19,nan
06-Feb-18 1:00:05 PM PST,nan,72
06-Feb-18 1:10:02 PM PST,20.6,nan
06-Feb-18 1:10:02 PM PST,nan,72.1
06-Feb-18 1:20:02 PM PST,19.3,nan
06-Feb-18 1:20:02 PM PST,nan,72.1
06-Feb-18 1:30:03 PM PST,18.9,nan
06-Feb-18 1:30:03 PM PST,nan,72.2
06-Feb-18 1:40:03 PM PST,18.8,nan
06-Feb-18 1:40:03 PM PST,nan,72.4
06-Feb-18 1:50:01 PM PST,20.9,nan
06-Feb-18 1:50:02 PM PST,nan,72.6
06-Feb-18 2:00:02 PM PST,21.7,nan
06-Feb-18 2:00:02 PM PST,nan,72.8
06-Feb-18 2:10:03 PM PST,27.3,nan
06-Feb-18 2:10:03 PM PST,nan,73.1
06-Feb-18 2:20:02 PM PST,25.4,nan
06-Feb-18 2:20:02 PM PST,nan,73.7
06-Feb-18 2:30:02 PM PST,31.6,nan
06-Feb-18 2:30:02 PM PST,nan,74.3
06-Feb-18 2:40:02 PM PST,34.4,nan
06-Feb-18 2:40:02 PM PST,nan,74.7
06-Feb-18 2:50:02 PM PST,34.4,nan
06-Feb-18 2:50:02 PM PST,nan,73.6
06-Feb-18 3:00:02 PM PST,34.4,nan
06-Feb-18 3:00:02 PM PST,nan,73.5
06-Feb-18 3:10:02 PM PST,34.4,nan
06-Feb-18 3:10:02 PM PST,nan,74
06-Feb-18 3:20:01 PM PST,37.4,nan
06-Feb-18 3:20:01 PM PST,nan,73.5
06-Feb-18 3:30:02 PM PST,34.6,nan
06-Feb-18 3:30:02 PM PST,nan,73.9
06-Feb-18 3:40:02 PM PST,34.6,nan
06-Feb-18 3:40:02 PM PST,nan,73.6
06-Feb-18 3:50:02 PM PST,34.6,nan
06-Feb-18 3:50:02 PM PST,nan,73.8
06-Feb-18 4:00:03 PM PST,34.6,nan
06-Feb-18 4:00:04 PM PST,nan,73.8
06-Feb-18 4:10:03 PM PST,33.8,nan
06-Feb-18 4:10:03 PM PST,nan,73.5
06-Feb-18 4:20:03 PM PST,33.8,nan
06-Feb-18 4:20:03 PM PST,nan,73.8
06-Feb-18 4:30:02 PM PST,33.8,nan
06-Feb-18 4:30:02 PM PST,nan,73.9
06-Feb-18 4:40:02 PM PST,33.8,nan
06-Feb-18 4:40:02 PM PST,nan,73.5
06-Feb-18 4:50:03 PM PST,33.8,nan
06-Feb-18 4:50:03 PM PST,nan,73.5
06-Feb-18 5:00:02 PM PST,33.8,nan
06-Feb-18 5:00:02 PM PST,nan,73.9
06-Feb-18 5:10:02 PM PST,33.8,nan
06-Feb-18 5:10:03 PM PST,nan,73.8
06-Feb-18 5:20:03 PM PST,33.5,nan
06-Feb-18 5:20:03 PM PST,nan,73.4
06-Feb-18 5:30:03 PM PST,33.5,nan
06-Feb-18 5:30:03 PM PST,nan,73.7
06-Feb-18 5:40:02 PM PST,31.6,nan
06-Feb-18 5:40:02 PM PST,nan,73.5
06-Feb-18 5:50:02 PM PST,35.2,nan
06-Feb-18 5:50:02 PM PST,nan,73.2
06-Feb-18 6:00:02 PM PST,24.2,nan
06-Feb-18 6:00:03 PM PST,nan,73.2
06-Feb-18 6:10:01 PM PST,22.1,nan
06-Feb-18 6:10:01 PM PST,nan,73.4
06-Feb-18 6:20:02 PM PST,23.5,nan
06-Feb-18 6:20:02 PM PST,nan,73.4
06-Feb-18 6:30:04 PM PST,23.6,nan
06-Feb-18 6:30:04 PM PST,nan,73.5
06-Feb-18 6:40:02 PM PST,19.6,nan
06-Feb-18 6:40:03 PM PST,nan,73.5
06-Feb-18 6:50:02 PM PST,19.6,nan
06-Feb-18 6:50:02 PM PST,nan,73.5
06-Feb-18 7:00:04 PM PST,18.9,nan
06-Feb-18 7:00:04 PM PST,nan,73.4
06-Feb-18 7:10:02 PM PST,0,nan
06-Feb-18 7:10:02 PM PST,nan,73.3
06-Feb-18 7:20:03 PM PST,0,nan
06-Feb-18 7:20:03 PM PST,nan,73.1
06-Feb-18 7:30:04 PM PST,0,nan
06-Feb-18 7:30:04 PM PST,nan,73
06-Feb-18 7:40:02 PM PST,0,nan
06-Feb-18 7:40:02 PM PST,nan,72.9
06-Feb-18 7:50:02 PM PST,0,nan
06-Feb-18 7:50:02 PM PST,nan,72.8
06-Feb-18 8:00:02 PM PST,0,nan
06-Feb-18 8:00:03 PM PST,nan,72.7
06-Feb-18 8:10:01 PM PST,0,nan
06-Feb-18 8:10:02 PM PST,nan,72.6
06-Feb-18 8:20:01 PM PST,0,nan
06-Feb-18 8:20:01 PM PST,nan,72.5
06-Feb-18 8:30:00 PM PST,0,nan
06-Feb-18 8:30:00 PM PST,nan,72.4
06-Feb-18 8:40:02 PM PST,0,nan
06-Feb-18 8:40:02 PM PST,nan,72.3
06-Feb-18 8:50:02 PM PST,0,nan
06-Feb-18 8:50:02 PM PST,nan,72.2
06-Feb-18 9:00:03 PM PST,0,nan
06-Feb-18 9:00:03 PM PST,nan,72.2
06-Feb-18 9:10:01 PM PST,0,nan
06-Feb-18 9:10:02 PM PST,nan,72.1
06-Feb-18 9:20:02 PM PST,0,nan
06-Feb-18 9:20:02 PM PST,nan,72.1
06-Feb-18 9:30:04 PM PST,0,nan
06-Feb-18 9:30:04 PM PST,nan,72
06-Feb-18 9:40:02 PM PST,0,nan
06-Feb-18 9:40:02 PM PST,nan,72
06-Feb-18 9:50:02 PM PST,0,nan
06-Feb-18 9:50:02 PM PST,nan,71.9
06-Feb-18 10:00:03 PM PST,0,nan
06-Feb-18 10:00:03 PM PST,nan,71.9
06-Feb-18 10:10:01 PM PST,0,nan
06-Feb-18 10:10:01 PM PST,nan,71.8
06-Feb-18 10:20:02 PM PST,0,nan
06-Feb-18 10:20:02 PM PST,nan,71.7
06-Feb-18 10:30:02 PM PST,0,nan
06-Feb-18 10:30:02 PM PST,nan,71.7
06-Feb-18 10:40:03 PM PST,0,nan
06-Feb-18 10:40:03 PM PST,nan,71.6
06-Feb-18 10:50:03 PM PST,0,nan
06-Feb-18 10:50:03 PM PST,nan,71.5
06-Feb-18 11:00:02 PM PST,0,nan
06-Feb-18 11:00:03 PM PST,nan,71.4
06-Feb-18 11:10:02 PM PST,0,nan
06-Feb-18 11:10:02 PM PST,nan,71.3
06-Feb-18 11:20:02 PM PST,0,nan
06-Feb-18 11:20:02 PM PST,nan,71.2
06-Feb-18 11:30:03 PM PST,0,nan
06-Feb-18 11:30:03 PM PST,nan,71.1
06-Feb-18 11:40:02 PM PST,0,nan
06-Feb-18 11:40:02 PM PST,nan,71
06-Feb-18 11:50:02 PM PST,0,nan
06-Feb-18 11:50:02 PM PST,nan,71
07-Feb-18 12:00:02 AM PST,0,nan
07-Feb-18 12:00:02 AM PST,nan,70.9
07-Feb-18 12:10:03 AM PST,0,nan
07-Feb-18 12:10:03 AM PST,nan,70.8
07-Feb-18 12:20:03 AM PST,0,nan
07-Feb-18 12:20:03 AM PST,nan,70.7
07-Feb-18 12:30:03 AM PST,0,nan
07-Feb-18 12:30:03 AM PST,nan,70.6
07-Feb-18 12:40:01 AM PST,0,nan
07-Feb-18 12:40:01 AM PST,nan,70.6
07-Feb-18 12:50:03 AM PST,0,nan
07-Feb-18 12:50:03 AM PST,nan,70.5
07-Feb-18 1:00:03 AM PST,0,nan
07-Feb-18 1:00:03 AM PST,nan,70.4
07-Feb-18 1:10:02 AM PST,0,nan
07-Feb-18 1:10:02 AM PST,nan,70.3
07-Feb-18 1:20:03 AM PST,0,nan
07-Feb-18 1:20:03 AM PST,nan,70.2
07-Feb-18 1:30:04 AM PST,0,nan
07-Feb-18 1:30:04 AM PST,nan,70.1
07-Feb-18 1:40:02 AM PST,0,nan
07-Feb-18 1:40:02 AM PST,nan,70
07-Feb-18 1:50:02 AM PST,0,nan
07-Feb-18 1:50:02 AM PST,nan,69.9
07-Feb-18 2:00:03 AM PST,0,nan
07-Feb-18 2:00:03 AM PST,nan,69.8
